,0
feature_40+feature_113,0.0007010095
feature_40+feature_120,0.001241952
feature_40+feature_121,0.0014425705
feature_41+feature_3,0.00017147094
feature_41+feature_4,0.0011977754
feature_41+feature_5,0.00077434623
feature_41+feature_27,2.9873756e-05
feature_41+feature_31,0.0
feature_41+feature_37,0.00082353054
feature_41+feature_39,0.0013614427
feature_41+feature_40,0.0
feature_41+feature_42,0.0017707339
feature_41+feature_43,0.0029047213
feature_41+feature_44,0.0010364425
feature_41+feature_45,0.0014379476
feature_41+feature_62,0.0013120422
feature_41+feature_63,0.0017983255
feature_41+feature_77,0.00014240746
feature_41+feature_95,0.0003442769
feature_41+feature_113,0.00029230476
feature_41+feature_120,0.0005160272
feature_41+feature_121,0.00018013026
feature_42+feature_3,0.00042748716
feature_42+feature_4,0.000778126
feature_42+feature_5,0.001246275
feature_42+feature_27,0.0
feature_42+feature_31,0.00030254733
feature_42+feature_37,0.000366664
feature_42+feature_39,0.00075109233
feature_42+feature_40,0.0
feature_42+feature_41,0.0
feature_42+feature_43,0.001099456
feature_42+feature_44,0.0010942873
feature_42+feature_45,0.0016740568
feature_42+feature_62,0.0008777651
feature_42+feature_63,0.0019662005
feature_42+feature_77,0.0005749008
feature_42+feature_95,0.00030297026
feature_42+feature_113,0.0006419077
feature_42+feature_120,0.0009002538
feature_42+feature_121,0.0016192688
feature_43+feature_3,0.0003064141
feature_43+feature_4,0.00049929105
feature_43+feature_5,0.00075151137
feature_43+feature_27,0.00094528444
feature_43+feature_31,0.00067527406
feature_43+feature_37,0.0002911911
feature_43+feature_39,0.0008870609
feature_43+feature_40,0.0
feature_43+feature_41,0.0
feature_43+feature_42,0.0
feature_43+feature_44,0.0012627603
feature_43+feature_45,0.0016675228
feature_43+feature_62,0.0016209057
feature_43+feature_63,0.0013379283
feature_43+feature_77,0.00085952313
feature_43+feature_95,0.00034250366
feature_43+feature_113,0.0009792325
feature_43+feature_120,0.0009985147
feature_43+feature_121,0.0007611174
feature_44+feature_3,0.0013532847
feature_44+feature_4,0.0012223974
feature_44+feature_5,0.0008726683
feature_44+feature_27,0.0
feature_44+feature_31,0.00063956884
feature_44+feature_37,0.001131835
feature_44+feature_39,0.0011915447
feature_44+feature_40,0.0
feature_44+feature_41,0.0
feature_44+feature_42,0.0
feature_44+feature_43,0.0
feature_44+feature_45,0.0013463486
feature_44+feature_62,0.0011597819
feature_44+feature_63,0.002327191
feature_44+feature_77,0.00088980765
feature_44+feature_95,0.0013204507
feature_44+feature_113,0.0005955407
feature_44+feature_120,0.0011268188
feature_44+feature_121,0.0004778495
feature_45+feature_3,0.00052820705
feature_45+feature_4,0.00086540804
feature_45+feature_5,0.00097303384
feature_45+feature_27,0.0015078154
feature_45+feature_31,0.0
feature_45+feature_37,0.00063052186
feature_45+feature_39,0.0017339934
feature_45+feature_40,0.0
feature_45+feature_41,0.0
feature_45+feature_42,0.0
feature_45+feature_43,0.0
feature_45+feature_44,0.0
feature_45+feature_62,0.0015800529
feature_45+feature_63,0.0029271618
feature_45+feature_77,0.0011581135
feature_45+feature_95,0.00016641554
feature_45+feature_113,0.00056518667
feature_45+feature_120,0.00071200106
feature_45+feature_121,0.00079756207
feature_62+feature_3,0.0022710164
feature_62+feature_4,0.0008916529
feature_62+feature_5,0.00094350777
feature_62+feature_27,0.00015317842
feature_62+feature_31,0.0007964139
feature_62+feature_37,0.00048282053
feature_62+feature_39,0.0
feature_62+feature_40,0.0
feature_62+feature_41,0.0
feature_62+feature_42,0.0
feature_62+feature_43,0.0
feature_62+feature_44,0.0
feature_62+feature_45,0.0
feature_62+feature_63,0.0011631519
feature_62+feature_77,0.00068467314
feature_62+feature_95,0.0007917553
feature_62+feature_113,0.0003442855
feature_62+feature_120,0.002719282
feature_62+feature_121,0.00055916444
feature_63+feature_3,0.0009870561
feature_63+feature_4,0.0008138042
feature_63+feature_5,0.00094256224
feature_63+feature_27,0.0003218744
feature_63+feature_31,0.0
feature_63+feature_37,0.001443959
feature_63+feature_39,0.0
feature_63+feature_40,0.0
feature_63+feature_41,0.0
feature_63+feature_42,0.0
feature_63+feature_43,0.0
feature_63+feature_44,0.0
feature_63+feature_45,0.0
feature_63+feature_62,0.0
feature_63+feature_77,0.00066862616
feature_63+feature_95,0.00042527725
feature_63+feature_113,0.0
feature_63+feature_120,0.0019423118
feature_63+feature_121,0.0017598512
feature_77+feature_3,0.0
feature_77+feature_4,0.00034926052
feature_77+feature_5,0.00083776587
feature_77+feature_27,0.00073932717
feature_77+feature_31,0.0
feature_77+feature_37,0.00062554475
feature_77+feature_39,0.0
feature_77+feature_40,0.0
feature_77+feature_41,0.0
feature_77+feature_42,0.0
feature_77+feature_43,0.0
feature_77+feature_44,0.0
feature_77+feature_45,0.0
feature_77+feature_62,0.0
feature_77+feature_63,0.0
feature_77+feature_95,0.0005615067
feature_77+feature_113,0.00040123984
feature_77+feature_120,0.0005181447
feature_77+feature_121,0.0008615578
feature_95+feature_3,0.0
feature_95+feature_4,0.0
feature_95+feature_5,0.00056489266
feature_95+feature_27,0.0005562784
feature_95+feature_31,0.0005145038
feature_95+feature_37,0.0008013848
feature_95+feature_39,0.0
feature_95+feature_40,0.0
feature_95+feature_41,0.0
feature_95+feature_42,0.0
feature_95+feature_43,0.0
feature_95+feature_44,0.0
feature_95+feature_45,0.0
feature_95+feature_62,0.0
feature_95+feature_63,0.0
feature_95+feature_77,0.0
feature_95+feature_113,0.00086235185
feature_95+feature_120,0.0020908758
feature_95+feature_121,0.00065439567
feature_113+feature_3,0.0
feature_113+feature_4,0.0
feature_113+feature_5,0.0
feature_113+feature_27,0.000882032
feature_113+feature_31,0.0
feature_113+feature_37,0.00053861516
feature_113+feature_39,0.0
feature_113+feature_40,0.0
feature_113+feature_41,0.0
feature_113+feature_42,0.0
feature_113+feature_43,0.0
feature_113+feature_44,0.0
feature_113+feature_45,0.0
feature_113+feature_62,0.0
feature_113+feature_63,0.0
feature_113+feature_77,0.0
feature_113+feature_95,0.0
feature_113+feature_120,0.0004275194
feature_113+feature_121,0.0008877678
feature_120+feature_3,0.0
feature_120+feature_4,0.0
feature_120+feature_5,0.0
feature_120+feature_27,0.0
feature_120+feature_31,0.0007069845
feature_120+feature_37,0.0007731875
feature_120+feature_39,0.0
feature_120+feature_40,0.0
feature_120+feature_41,0.0
feature_120+feature_42,0.0
feature_120+feature_43,0.0
feature_120+feature_44,0.0
feature_120+feature_45,0.0
feature_120+feature_62,0.0
feature_120+feature_63,0.0
feature_120+feature_77,0.0
feature_120+feature_95,0.0
feature_120+feature_113,0.0
feature_120+feature_121,0.0003525912
feature_121+feature_3,0.0
feature_121+feature_4,0.0
feature_121+feature_5,0.0
feature_121+feature_27,0.0
feature_121+feature_31,0.0
feature_121+feature_37,0.0006602178
feature_121+feature_39,0.0
feature_121+feature_40,0.0
feature_121+feature_41,0.0
feature_121+feature_42,0.0
feature_121+feature_43,0.0
feature_121+feature_44,0.0
feature_121+feature_45,0.0
feature_121+feature_62,0.0
feature_121+feature_63,0.0
feature_121+feature_77,0.0
feature_121+feature_95,0.0
feature_121+feature_113,0.0
feature_121+feature_120,0.0
feature_3-feature_4,0.0
feature_3-feature_5,0.0008092961
feature_3-feature_27,0.00022542373
feature_3-feature_31,0.0016191377
feature_3-feature_37,0.0007767045
feature_3-feature_39,0.00087949843
feature_3-feature_40,0.00065383513
feature_3-feature_41,0.0004340117
feature_3-feature_42,0.00018702497
feature_3-feature_43,0.0007297308
feature_3-feature_44,0.0013662465
feature_3-feature_45,0.00030986965
feature_3-feature_62,0.00057968404
feature_3-feature_63,0.00045141162
feature_3-feature_77,0.00028145863
feature_3-feature_95,0.00038390988
feature_3-feature_113,0.000122007405
feature_3-feature_120,0.0005562683
feature_3-feature_121,0.0003889784
feature_4-feature_3,0.000548491
feature_4-feature_5,0.001250837
feature_4-feature_27,0.000363032
feature_4-feature_31,1.8554547e-05
feature_4-feature_37,0.0008208647
feature_4-feature_39,0.0015655144
feature_4-feature_40,0.0011506509
feature_4-feature_41,0.0006979303
feature_4-feature_42,0.00090269936
feature_4-feature_43,0.00038700245
feature_4-feature_44,0.003095302
feature_4-feature_45,0.00082901993
feature_4-feature_62,0.0012871228
feature_4-feature_63,0.0
feature_4-feature_77,0.0
feature_4-feature_95,0.00039365108
feature_4-feature_113,0.0008617858
feature_4-feature_120,0.0006269359
feature_4-feature_121,0.0006755789
feature_5-feature_3,0.00090642
feature_5-feature_4,0.00085367187
feature_5-feature_27,0.00024056419
feature_5-feature_31,0.0004225441
feature_5-feature_37,0.00092834944
feature_5-feature_39,0.0010329275
feature_5-feature_40,0.002250323
feature_5-feature_41,0.0010810794
feature_5-feature_42,0.0007588118
feature_5-feature_43,0.0010471574
feature_5-feature_44,0.0012127053
feature_5-feature_45,0.0009817963
feature_5-feature_62,0.00073899963
feature_5-feature_63,0.0
feature_5-feature_77,0.0
feature_5-feature_95,0.00047825204
feature_5-feature_113,0.0010217485
feature_5-feature_120,0.0007283748
feature_5-feature_121,0.00096608023
feature_27-feature_3,0.0017030322
feature_27-feature_4,0.0
feature_27-feature_5,0.0
feature_27-feature_31,0.0002867239
feature_27-feature_37,0.0002294673
feature_27-feature_39,0.0005367281
feature_27-feature_40,0.0002564904
feature_27-feature_41,0.0
feature_27-feature_42,0.0
feature_27-feature_43,0.00023686547
feature_27-feature_44,0.0
feature_27-feature_45,0.0
feature_27-feature_62,0.0
feature_27-feature_63,0.0
feature_27-feature_77,0.0
feature_27-feature_95,0.0
feature_27-feature_113,0.0
feature_27-feature_120,0.00061028847
feature_27-feature_121,0.0006674862
feature_31-feature_3,0.0030654578
feature_31-feature_4,0.0
feature_31-feature_5,0.0
feature_31-feature_27,0.0
feature_31-feature_37,4.4800767e-05
feature_31-feature_39,0.0
feature_31-feature_40,0.00017917526
feature_31-feature_41,0.0
feature_31-feature_42,0.000111944326
feature_31-feature_43,0.0009626322
feature_31-feature_44,0.00041132848
feature_31-feature_45,0.00062777585
feature_31-feature_62,0.0002854243
feature_31-feature_63,0.0
feature_31-feature_77,0.0010556788
feature_31-feature_95,0.0
feature_31-feature_113,0.003498957
feature_31-feature_120,0.0
feature_31-feature_121,0.00020348022
feature_37-feature_3,0.00042803818
feature_37-feature_4,0.00032177428
feature_37-feature_5,0.00047657912
feature_37-feature_27,0.0
feature_37-feature_31,0.0
feature_37-feature_39,0.0013611075
feature_37-feature_40,0.0005405523
feature_37-feature_41,0.000669135
feature_37-feature_42,0.0008083908
feature_37-feature_43,0.0008812408
feature_37-feature_44,0.0004450327
feature_37-feature_45,0.0004302896
feature_37-feature_62,5.922653e-05
feature_37-feature_63,0.0
feature_37-feature_77,0.0002911833
feature_37-feature_95,0.0
feature_37-feature_113,0.0002649573
feature_37-feature_120,0.0
feature_37-feature_121,0.0
feature_39-feature_3,0.0
feature_39-feature_4,0.00046507138
feature_39-feature_5,0.00026051627
feature_39-feature_27,0.00063645985
feature_39-feature_31,0.0
feature_39-feature_37,0.0008333603
feature_39-feature_40,0.0012201292
feature_39-feature_41,0.0006476838
feature_39-feature_42,0.0007875935
feature_39-feature_43,0.00074255123
feature_39-feature_44,0.0009100475
feature_39-feature_45,0.00048847514
feature_39-feature_62,0.0007863564
feature_39-feature_63,0.0
feature_39-feature_77,0.0
feature_39-feature_95,0.0
feature_39-feature_113,0.0
feature_39-feature_120,0.0
feature_39-feature_121,0.0005179051
feature_40-feature_3,0.0
feature_40-feature_4,0.0
feature_40-feature_5,0.0
feature_40-feature_27,0.00028695478
feature_40-feature_31,0.0
feature_40-feature_37,0.00031844212
feature_40-feature_39,0.0
feature_40-feature_41,0.00059756753
feature_40-feature_42,0.0014456777
feature_40-feature_43,0.0007369528
feature_40-feature_44,0.000980611
feature_40-feature_45,0.0005360646
feature_40-feature_62,0.0011553051
feature_40-feature_63,0.0
feature_40-feature_77,0.0
feature_40-feature_95,0.0
feature_40-feature_113,0.0
feature_40-feature_120,0.0
feature_40-feature_121,0.0
feature_41-feature_3,0.0
feature_41-feature_4,0.00062648114
feature_41-feature_5,0.0010258832
feature_41-feature_27,0.0
feature_41-feature_31,0.0
feature_41-feature_37,0.0
feature_41-feature_39,0.0
feature_41-feature_40,0.0
feature_41-feature_42,0.0018516475
feature_41-feature_43,0.001616946
feature_41-feature_44,0.0012994871
feature_41-feature_45,0.002496448
feature_41-feature_62,0.0009906433
feature_41-feature_63,0.0
feature_41-feature_77,0.0
feature_41-feature_95,0.0
feature_41-feature_113,0.0
feature_41-feature_120,0.0
feature_41-feature_121,0.0
feature_42-feature_3,0.0
feature_42-feature_4,0.0
feature_42-feature_5,0.0
feature_42-feature_27,0.0
feature_42-feature_31,0.0
feature_42-feature_37,0.0
feature_42-feature_39,0.0
feature_42-feature_40,0.0
feature_42-feature_41,0.0
feature_42-feature_43,0.0015970943
feature_42-feature_44,0.0017241276
feature_42-feature_45,0.0018294202
feature_42-feature_62,0.0011305555
feature_42-feature_63,0.0
feature_42-feature_77,0.0
feature_42-feature_95,0.0
feature_42-feature_113,0.0
feature_42-feature_120,0.0
feature_42-feature_121,0.0
feature_43-feature_3,0.0012188646
feature_43-feature_4,0.0
feature_43-feature_5,0.0
feature_43-feature_27,0.0005375495
feature_43-feature_31,0.0008519857
feature_43-feature_37,0.00044914053
feature_43-feature_39,0.0010453044
feature_43-feature_40,0.0011843814
feature_43-feature_41,0.0012527842
feature_43-feature_42,0.0010171267
feature_43-feature_44,0.0011306253
feature_43-feature_45,0.0016132771
feature_43-feature_62,0.0019731135
feature_43-feature_63,0.0011747063
feature_43-feature_77,0.0
feature_43-feature_95,0.0
feature_43-feature_113,0.0
feature_43-feature_120,0.0
feature_43-feature_121,0.0
feature_44-feature_3,0.0
feature_44-feature_4,0.0
feature_44-feature_5,0.0
feature_44-feature_27,0.0
feature_44-feature_31,0.0
feature_44-feature_37,0.0
feature_44-feature_39,0.0
feature_44-feature_40,0.0
feature_44-feature_41,0.0
feature_44-feature_42,0.0024667014
feature_44-feature_43,0.00097005157
feature_44-feature_45,0.0021515267
feature_44-feature_62,0.0011024819
feature_44-feature_63,0.0
feature_44-feature_77,0.0
feature_44-feature_95,0.0
feature_44-feature_113,0.0
feature_44-feature_120,0.0
feature_44-feature_121,0.0
feature_45-feature_3,0.0
feature_45-feature_4,0.0
feature_45-feature_5,0.0009320478
feature_45-feature_27,0.0
feature_45-feature_31,0.0
feature_45-feature_37,0.0
feature_45-feature_39,0.0
feature_45-feature_40,0.0
feature_45-feature_41,0.0016767719
feature_45-feature_42,0.0
feature_45-feature_43,0.00078392273
feature_45-feature_44,0.0013471139
feature_45-feature_62,0.00096363376
feature_45-feature_63,0.0015149033
feature_45-feature_77,0.0
feature_45-feature_95,0.0
feature_45-feature_113,0.0
feature_45-feature_120,0.0
feature_45-feature_121,0.0
feature_62-feature_3,0.0
feature_62-feature_4,0.0
feature_62-feature_5,0.0
feature_62-feature_27,0.0
feature_62-feature_31,0.0
feature_62-feature_37,0.0
feature_62-feature_39,0.0
feature_62-feature_40,0.0
feature_62-feature_41,0.0
feature_62-feature_42,0.0
feature_62-feature_43,0.0019970518
feature_62-feature_44,0.00032767432
feature_62-feature_45,0.001138547
feature_62-feature_63,0.00102122
feature_62-feature_77,0.00011058956
feature_62-feature_95,0.00048808768
feature_62-feature_113,0.0003855473
feature_62-feature_120,0.0014730148
feature_62-feature_121,0.00056978664
feature_63-feature_3,0.0006882559
feature_63-feature_4,0.00038609968
feature_63-feature_5,0.00035386137
feature_63-feature_27,0.0
feature_63-feature_31,0.00021635757
feature_63-feature_37,0.00032967966
feature_63-feature_39,0.00046262384
feature_63-feature_40,0.00069182954
feature_63-feature_41,0.0013088388
feature_63-feature_42,0.0010302478
feature_63-feature_43,0.0020428868
feature_63-feature_44,0.0013672395
feature_63-feature_45,0.0016609879
feature_63-feature_62,0.0
feature_63-feature_77,0.0007034206
feature_63-feature_95,0.0018451615
feature_63-feature_113,0.0009346382
feature_63-feature_120,0.0013305601
feature_63-feature_121,0.0014480078
feature_77-feature_3,0.0006037427
feature_77-feature_4,0.00020010595
feature_77-feature_5,0.000628155
feature_77-feature_27,0.00063386944
feature_77-feature_31,0.0011833735
feature_77-feature_37,0.00058700517
feature_77-feature_39,0.00058485207
feature_77-feature_40,0.00033998632
feature_77-feature_41,0.0013817044
feature_77-feature_42,0.0005498759
feature_77-feature_43,0.00087975647
feature_77-feature_44,0.0016409404
feature_77-feature_45,0.00048287818
feature_77-feature_62,0.0
feature_77-feature_63,0.0
feature_77-feature_95,0.00082930963
feature_77-feature_113,0.0002000031
feature_77-feature_120,0.00038572366
feature_77-feature_121,0.00030209328
feature_95-feature_3,0.0
feature_95-feature_4,0.0
feature_95-feature_5,0.0007540257
feature_95-feature_27,6.954161e-05
feature_95-feature_31,0.00050593814
feature_95-feature_37,0.0011600751
feature_95-feature_39,0.00064767245
feature_95-feature_40,0.0008660092
feature_95-feature_41,0.00026156317
feature_95-feature_42,0.0017833727
feature_95-feature_43,0.00052887516
feature_95-feature_44,0.00075475563
feature_95-feature_45,0.0017368655
feature_95-feature_62,0.0
feature_95-feature_63,0.0
feature_95-feature_77,0.0
feature_95-feature_113,0.0011304979
feature_95-feature_120,0.0004770914
feature_95-feature_121,0.00048639497
feature_113-feature_3,0.0
feature_113-feature_4,0.0
feature_113-feature_5,0.0
feature_113-feature_27,0.0
feature_113-feature_31,0.0022323977
feature_113-feature_37,0.00051293767
feature_113-feature_39,0.00084102736
feature_113-feature_40,0.0006587753
feature_113-feature_41,0.00028574595
feature_113-feature_42,0.0005303564
feature_113-feature_43,0.00047780393
feature_113-feature_44,0.000853227
feature_113-feature_45,0.0011857646
feature_113-feature_62,0.0
feature_113-feature_63,0.0
feature_113-feature_77,0.0
feature_113-feature_95,0.0
feature_113-feature_120,0.00010472031
feature_113-feature_121,0.00045603514
feature_120-feature_3,0.0
feature_120-feature_4,0.0
feature_120-feature_5,0.0
feature_120-feature_27,0.0
feature_120-feature_31,0.00029376041
feature_120-feature_37,0.00041143384
feature_120-feature_39,0.00033238376
feature_120-feature_40,0.00045754452
feature_120-feature_41,0.00093293603
feature_120-feature_42,0.00076834013
feature_120-feature_43,0.00084164937
feature_120-feature_44,0.0011610009
feature_120-feature_45,0.004325839
feature_120-feature_62,0.0
feature_120-feature_63,0.0
feature_120-feature_77,0.0
feature_120-feature_95,0.0
feature_120-feature_113,0.0
feature_120-feature_121,0.0021066007
feature_121-feature_3,0.0
feature_121-feature_4,0.00024855655
feature_121-feature_5,0.0
feature_121-feature_27,0.000721805
feature_121-feature_31,0.0
feature_121-feature_37,0.00045546258
feature_121-feature_39,0.00050106464
feature_121-feature_40,0.0013979606
feature_121-feature_41,0.0009461349
feature_121-feature_42,0.0014627826
feature_121-feature_43,0.0017692585
feature_121-feature_44,0.0010754495
feature_121-feature_45,0.0005574911
feature_121-feature_62,0.0
feature_121-feature_63,0.0
feature_121-feature_77,0.00039642406
feature_121-feature_95,0.0
feature_121-feature_113,0.0
feature_121-feature_120,0.0
feature_3*abs(feature_4),0.0006112428
feature_3*abs(feature_5),0.00056206086
feature_3*abs(feature_27),0.00021621802
feature_3*abs(feature_31),0.0
feature_3*abs(feature_37),0.00060744694
feature_3*abs(feature_39),0.00071950647
feature_3*abs(feature_40),0.000767613
feature_3*abs(feature_41),0.0014039219
feature_3*abs(feature_42),0.0006845606
feature_3*abs(feature_43),0.0004035528
feature_3*abs(feature_44),0.000942055
feature_3*abs(feature_45),0.00062492857
feature_3*abs(feature_62),0.0009164229
feature_3*abs(feature_63),0.0014536227
feature_3*abs(feature_77),0.0006531671
feature_3*abs(feature_95),0.0004213411
feature_3*abs(feature_113),0.0008308123
feature_3*abs(feature_120),0.00039991192
feature_3*abs(feature_121),0.00061796774
feature_4*abs(feature_3),0.0
feature_4*abs(feature_5),0.00083461986
feature_4*abs(feature_27),0.0
feature_4*abs(feature_31),0.0
feature_4*abs(feature_37),0.00092495326
feature_4*abs(feature_39),0.0
feature_4*abs(feature_40),0.00027083803
feature_4*abs(feature_41),0.0013898779
feature_4*abs(feature_42),0.0005768924
feature_4*abs(feature_43),0.00019584861
feature_4*abs(feature_44),0.0011997966
feature_4*abs(feature_45),0.0009790981
